STRUCTURE,STRUCTURE_ID,ACTION,FREQ,REF_AREA,INDICATOR,SEX,AGE,URBANISATION,UNIT_MEASURE,COMP_BREAKDOWN_1,COMP_BREAKDOWN_2,COMP_BREAKDOWN_3,TIME_PERIOD,OBS_VALUE,AGG_METHOD,UNIT_TYPE,DECIMALS,DATABASE_ID,TIME_FORMAT,UNIT_MULT,OBS_STATUS,OBS_CONF,FREQ_LABEL,REF_AREA_LABEL,INDICATOR_LABEL,SEX_LABEL,AGE_LABEL,URBANISATION_LABEL,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3_LABEL,AGG_METHOD_LABEL,UNIT_TYPE_LABEL,DECIMALS_LABEL,DATABASE_ID_LABEL,TIME_FORMAT_LABEL,UNIT_MULT_LABEL,OBS_STATUS_LABEL,OBS_CONF_LABEL
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_SH_MMR_RISK_ZS,_T,_T,_T,PT,_Z,_Z,_Z,1999,0.657180913668661,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Vanuatu,Lifetime risk of maternal death (%),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_SH_MMR_RISK,_T,_T,_T,U,_Z,_Z,_Z,1999,152.0,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Vanuatu,Lifetime risk of maternal death (1 in: rate varies by country),Total,All age ranges or no breakdown by age,Total,Unitless,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_SE_ADT_LITR_ZS,_T,_T,_T,PT,_Z,_Z,_Z,1999,74.0,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Vanuatu,"Literacy rate, adult total (% of people ages 15 and above)",Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_AG_PRD_LVSK_XD,_T,_T,_T,IX,_Z,_Z,_Z,1999,111.9,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Vanuatu,Livestock production index (2014-2016 = 100),Total,All age ranges or no breakdown by age,Total,Index,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_SE_SEC_AGES,_T,_T,_T,YR,_Z,_Z,_Z,1999,12.0,_Z,NUMBER,2,WB_WDI,P1Y,0,A,PU,Annual,Vanuatu,Lower secondary school starting age (years),Total,All age ranges or no breakdown by age,Total,Years,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_NV_IND_MANF_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,1999,4.4662214898968,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Vanuatu,"Manufacturing, value added (% of GDP)",Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_NV_IND_MANF_KD_ZG,_T,_T,_T,PC_A,_Z,_Z,_Z,1999,3.086779266161926,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Vanuatu,"Manufacturing, value added (annual % growth)",Total,All age ranges or no breakdown by age,Total,Percentage change per annum,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_NV_IND_MANF_KD,_T,_T,_T,USD_K_2015,_Z,_Z,_Z,1999,2.795198791020209E7,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Vanuatu,"Manufacturing, value added (constant 2015 US$)",Total,All age ranges or no breakdown by age,Total,"US dollars, 2015 constant prices",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_NV_IND_MANF_KN,_T,_T,_T,XDC_K,_Z,_Z,_Z,1999,1.77E9,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Vanuatu,"Manufacturing, value added (constant LCU)",Total,All age ranges or no breakdown by age,Total,"Domestic currency, constant prices",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_NV_IND_MANF_CN,_T,_T,_T,XDC,_Z,_Z,_Z,1999,1.545E9,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Vanuatu,"Manufacturing, value added (current LCU)",Total,All age ranges or no breakdown by age,Total,Domestic currency,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_NV_IND_MANF_CD,_T,_T,_T,USD,_Z,_Z,_Z,1999,1.1969785008715864E7,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Vanuatu,"Manufacturing, value added (current US$)",Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_SH_STA_MMRT,_T,_T,_T,DT_10P5BR_L,_Z,_Z,_Z,1999,146.0,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,Vanuatu,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",Total,All age ranges or no breakdown by age,Total,Deaths per 100 000 live births,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_TX_VAL_MRCH_CD_WT,_T,_T,_T,USD,_Z,_Z,_Z,1999,2.6E7,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Vanuatu,Merchandise exports (current US$),Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_TX_VAL_MRCH_WL_CD,_T,_T,_T,USD,_Z,_Z,_Z,1999,9.061539801464799E7,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Vanuatu,Merchandise exports by the reporting economy (current US$),Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_TX_VAL_MRCH_RS_ZS,_T,_T,_T,PT,_Z,_Z,_Z,1999,1.5416627775528783E-15,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Vanuatu,"Merchandise exports by the reporting economy, residual (% of total merchandise exports)",Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_TX_VAL_MRCH_HI_ZS,_T,_T,_T,PT,_Z,_Z,_Z,1999,89.67404364866505,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Vanuatu,Merchandise exports to high-income economies (% of total merchandise exports),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_TX_VAL_MRCH_R1_ZS,_T,_T,_T,PT,_Z,_Z,_Z,1999,3.6035993821740817,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Vanuatu,Merchandise exports to low- and middle-income economies in East Asia & Pacific (% of total merchandise exports),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_TX_VAL_MRCH_R3_ZS,_T,_T,_T,PT,_Z,_Z,_Z,1999,0.010893625183421933,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Vanuatu,Merchandise exports to low- and middle-income economies in Latin America & the Caribbean (% of total merchandise exports),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_TX_VAL_MRCH_R5_ZS,_T,_T,_T,PT,_Z,_Z,_Z,1999,6.592016884196219,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Vanuatu,Merchandise exports to low- and middle-income economies in South Asia (% of total merchandise exports),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_TX_VAL_MRCH_R6_ZS,_T,_T,_T,PT,_Z,_Z,_Z,1999,0.11944645978122781,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Vanuatu,Merchandise exports to low- and middle-income economies in Sub-Saharan Africa (% of total merchandise exports),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_TX_VAL_MRCH_OR_ZS,_T,_T,_T,PT,_Z,_Z,_Z,1999,6.72235696916087,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Vanuatu,Merchandise exports to low- and middle-income economies outside region (% of total merchandise exports),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_TX_VAL_MRCH_WR_ZS,_T,_T,_T,PT,_Z,_Z,_Z,1999,3.6035993821740817,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Vanuatu,Merchandise exports to low- and middle-income economies within region (% of total merchandise exports),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_TM_VAL_MRCH_CD_WT,_T,_T,_T,USD,_Z,_Z,_Z,1999,9.8E7,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Vanuatu,Merchandise imports (current US$),Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_TM_VAL_MRCH_WL_CD,_T,_T,_T,USD,_Z,_Z,_Z,1999,1.93600174381151E8,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Vanuatu,Merchandise imports by the reporting economy (current US$),Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_TM_VAL_MRCH_RS_ZS,_T,_T,_T,PT,_Z,_Z,_Z,1999,-1.9145973699755548E-13,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Vanuatu,"Merchandise imports by the reporting economy, residual (% of total merchandise imports)",Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_TM_VAL_MRCH_HI_ZS,_T,_T,_T,PT,_Z,_Z,_Z,1999,93.47704385460486,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Vanuatu,Merchandise imports from high-income economies (% of total merchandise imports),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_TM_VAL_MRCH_R1_ZS,_T,_T,_T,PT,_Z,_Z,_Z,1999,6.298812844722966,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Vanuatu,Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_TM_VAL_MRCH_R2_ZS,_T,_T,_T,PT,_Z,_Z,_Z,1999,0.001599998558834761,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Vanuatu,Merchandise imports from low- and middle-income economies in Europe & Central Asia (% of total merchandise imports),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_TM_VAL_MRCH_R3_ZS,_T,_T,_T,PT,_Z,_Z,_Z,1999,0.02580168130512973,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Vanuatu,Merchandise imports from low- and middle-income economies in Latin America & the Caribbean (% of total merchandise imports),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_TM_VAL_MRCH_R5_ZS,_T,_T,_T,PT,_Z,_Z,_Z,1999,0.18875920205032432,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Vanuatu,Merchandise imports from low- and middle-income economies in South Asia (% of total merchandise imports),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_TM_VAL_MRCH_R6_ZS,_T,_T,_T,PT,_Z,_Z,_Z,1999,0.007982418758074582,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Vanuatu,Merchandise imports from low- and middle-income economies in Sub-Saharan Africa (% of total merchandise imports),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_TM_VAL_MRCH_OR_ZS,_T,_T,_T,PT,_Z,_Z,_Z,1999,0.22414330067236335,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Vanuatu,Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_TM_VAL_MRCH_WR_ZS,_T,_T,_T,PT,_Z,_Z,_Z,1999,6.298812844722966,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Vanuatu,Merchandise imports from low- and middle-income economies within region (% of total merchandise imports),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_TG_VAL_TOTL_GD_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,1999,46.267452952909544,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Vanuatu,Merchandise trade (% of GDP),Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_EN_GHG_CH4_ZG_AR5,_T,_T,_T,PC,_Z,_Z,_Z,1999,25.766016713091933,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Vanuatu,Methane (CH4) emissions (total) excluding LULUCF (% change from 1990),Total,All age ranges or no breakdown by age,Total,Percentage change,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_EN_GHG_CH4_MT_CE_AR5,_T,_T,_T,MTCO2E,_Z,_Z,_Z,1999,0.3612,_Z,NUMBER,2,WB_WDI,P1Y,0,A,PU,Annual,Vanuatu,Methane (CH4) emissions (total) excluding LULUCF (Mt CO2e),Total,All age ranges or no breakdown by age,Total,Megatonnes of CO2-equivalent,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_EN_GHG_CH4_AG_MT_CE_AR5,_T,_T,_T,MTCO2E,_Z,_Z,_Z,1999,0.3127,_Z,NUMBER,2,WB_WDI,P1Y,0,A,PU,Annual,Vanuatu,Methane (CH4) emissions from Agriculture (Mt CO2e),Total,All age ranges or no breakdown by age,Total,Megatonnes of CO2-equivalent,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_EN_GHG_CH4_BU_MT_CE_AR5,_T,_T,_T,MTCO2E,_Z,_Z,_Z,1999,0.0069,_Z,NUMBER,2,WB_WDI,P1Y,0,A,PU,Annual,Vanuatu,Methane (CH4) emissions from Building (Energy) (Mt CO2e),Total,All age ranges or no breakdown by age,Total,Megatonnes of CO2-equivalent,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_EN_GHG_CH4_FE_MT_CE_AR5,_T,_T,_T,MTCO2E,_Z,_Z,_Z,1999,0.001,_Z,NUMBER,2,WB_WDI,P1Y,0,A,PU,Annual,Vanuatu,Methane (CH4) emissions from Fugitive Emissions (Energy) (Mt CO2e),Total,All age ranges or no breakdown by age,Total,Megatonnes of CO2-equivalent,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_EN_GHG_CH4_IC_MT_CE_AR5,_T,_T,_T,MTCO2E,_Z,_Z,_Z,1999,1.0E-4,_Z,NUMBER,2,WB_WDI,P1Y,0,A,PU,Annual,Vanuatu,Methane (CH4) emissions from Industrial Combustion (Energy) (Mt CO2e),Total,All age ranges or no breakdown by age,Total,Megatonnes of CO2-equivalent,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_EN_GHG_CH4_PI_MT_CE_AR5,_T,_T,_T,MTCO2E,_Z,_Z,_Z,1999,0.0,_Z,NUMBER,2,WB_WDI,P1Y,0,A,PU,Annual,Vanuatu,Methane (CH4) emissions from Power Industry (Energy) (Mt CO2e),Total,All age ranges or no breakdown by age,Total,Megatonnes of CO2-equivalent,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_EN_GHG_CH4_TR_MT_CE_AR5,_T,_T,_T,MTCO2E,_Z,_Z,_Z,1999,1.0E-4,_Z,NUMBER,2,WB_WDI,P1Y,0,A,PU,Annual,Vanuatu,Methane (CH4) emissions from Transport (Energy) (Mt CO2e),Total,All age ranges or no breakdown by age,Total,Megatonnes of CO2-equivalent,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_EN_GHG_CH4_WA_MT_CE_AR5,_T,_T,_T,MTCO2E,_Z,_Z,_Z,1999,0.0404,_Z,NUMBER,2,WB_WDI,P1Y,0,A,PU,Annual,Vanuatu,Methane (CH4) emissions from Waste (Mt CO2e),Total,All age ranges or no breakdown by age,Total,Megatonnes of CO2-equivalent,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_NY_GDP_MINR_RT_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,1999,0.0,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Vanuatu,Mineral rents (% of GDP),Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_IT_CEL_SETS,_T,_T,_T,SB,_Z,_Z,_Z,1999,300.0,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,Vanuatu,Mobile cellular subscriptions,Total,All age ranges or no breakdown by age,Total,Subscriptions,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_IT_CEL_SETS_P2,_T,_T,_T,10P2PS,_Z,_Z,_Z,1999,0.160058048,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,Vanuatu,Mobile cellular subscriptions (per 100 people),Total,All age ranges or no breakdown by age,Total,Per 100 persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_FM_AST_PRVT_GD_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,1999,35.959876275547074,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Vanuatu,Monetary Sector credit to private sector (% GDP),Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_SP_DYN_AMRT_FE,F,_T,_T,10P3W,_Z,_Z,_Z,1999,162.113,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,Vanuatu,"Mortality rate, adult, female (per 1,000 female adults)",Female,All age ranges or no breakdown by age,Total,Per 1 000 women,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_SP_DYN_AMRT_MA,M,_T,_T,10P3M,_Z,_Z,_Z,1999,220.302,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,Vanuatu,"Mortality rate, adult, male (per 1,000 male adults)",Male,All age ranges or no breakdown by age,Total,Per 1 000 men,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_SP_DYN_IMRT_IN,_T,_T,_T,DT_10P3BR_L,_Z,_Z,_Z,1999,21.7,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,Vanuatu,"Mortality rate, infant (per 1,000 live births)",Total,All age ranges or no breakdown by age,Total,Deaths per 1 000 live births,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
